"","Actinomyces","Adlercreutzia","Agathobacter","Akkermansia","Alistipes","Allisonella","Alloprevotella","Anaerofilum","Anaerostipes","Angelakisella","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Butyricicoccus","Butyricimonas","Butyrivibrio","CAG-352","CAG-56","Caproiciproducens","Catenibacterium","Christensenellaceae_R-7_group","Citrobacter","Clostridium_sensu_stricto_1","Collinsella","Coprobacter","Coprococcus_1","Coprococcus_2","Coprococcus_3","Desulfovibrio","Dialister","DNF00809","Dorea","DTU089","Eggerthella","Eisenbergiella","Enterococcus","Enterorhabdus","Erysipelatoclostridium","Erysipelotrichaceae_UCG-003","Escherichia/Shigella","Ezakiella","Faecalibacterium","Family_XIII_AD3011_group","Family_XIII_UCG-001","Flavonifractor","Fournierella","Fusicatenibacter","Fusobacterium","GCA-900066225","GCA-900066575","Gemella","Gordonibacter","Granulicatella","Haemophilus","Holdemanella","Holdemania","Howardella","Hungatella","Intestinibacter","Intestinimonas","Klebsiella","Lachnoclostridium","Lachnospira","Lachnospiraceae_AC2044_group","Lachnospiraceae_FCS020_group","Lachnospiraceae_ND3007_group","Lachnospiraceae_NK4A136_group","Lachnospiraceae_NK4B4_group","Lachnospiraceae_UCG-001","Lachnospiraceae_UCG-003","Lachnospiraceae_UCG-004","Lachnospiraceae_UCG-010","Lactobacillus","Lactococcus","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methanosphaera","Mogibacterium","Negativibacillus","Odoribacter","Oscillibacter","Oscillospira","Parabacteroides","Paraprevotella","Parasutterella","Peptococcus","Peptoniphilus","Phascolarctobacterium","Porphyromonas","Prevotella","Prevotella_2","Prevotella_6","Prevotella_7","Prevotella_9","Pseudomonas","Rikenellaceae_RC9_gut_group","Romboutsia","Roseburia","Rothia","Ruminiclostridium_5","Ruminiclostridium_6","Ruminiclostridium_9","Ruminococcaceae_NK4A214_group","Ruminococcaceae_UCG-002","Ruminococcaceae_UCG-003","Ruminococcaceae_UCG-004","Ruminococcaceae_UCG-005","Ruminococcaceae_UCG-009","Ruminococcaceae_UCG-010","Ruminococcaceae_UCG-013","Ruminococcaceae_UCG-014","Ruminococcus_1","Ruminococcus_2","Sellimonas","Senegalimassilia","Shuttleworthia","Slackia","Solobacterium","Streptococcus","Subdoligranulum","Sutterella","Terrisporobacter","Turicibacter","Tyzzerella","Tyzzerella_3","Tyzzerella_4","UBA1819","Veillonella","Weissella"
"30577",20.2563309283936,19.2435143819739,511.472355941938,6523.55137548915,906.470809045613,0,0,10.1281654641968,213.704291294552,21.2691474748133,0,10150.447428218,318.024395575779,0,457.793078981695,641.112873883657,344.357625782691,0,0,0,52.6664604138233,0,0,139.768683405916,0,61.7818093316004,873.047863013763,0,28.358863299751,23.2947805676526,325.114111400717,0,0,4.05126618567872,528.690237231073,17.2178812891345,0,23.2947805676526,0,0,0,93.1791222706105,135.717417220237,0,2668.77159981585,70.8971582493775,169.140363252086,26.3332302069117,69.8843417029579,67.8587086101185,0,21.2691474748133,63.8074424244398,6.07689927851807,0,0,6.07689927851807,0,12.1537985570361,0,0,0,69.8843417029579,0,503.369823570581,2224.14513593762,0,21.2691474748133,133.691784127398,1630.63463973568,51.6536438674036,0,0,71.9099747957972,608.702744398227,0,0,0,20.2563309283936,0,4.05126618567872,0,0,0,80.0125071671547,54.6920935066627,224.845273305169,16.2050647427149,1083.71370466906,1260.9566002925,15.1922481962952,0,0,31157.2754175086,0,0,0,0,0,13289.1659055726,0,0,12.1537985570361,521.600521406135,0,364.613956711084,3196.44902050051,86.0894064456727,1770.4033231416,7816.91810526708,404.113802021452,97.2303884562892,254.216953151339,0,113.435453199004,355.498607793307,1984.10761443615,3141.75692699384,479.062226456508,0,0,13.1666151034558,101.281654641968,0,142.807133045175,4539.443761053,144.832766138014,0,0,357.524240886147,0,24.3075971140723,46.5895611353052,114.448269745424,0
"30580",19.1707396439592,78.5087433038328,8165.82219596261,3241.6807845571,1890.60008583997,11.8676007319747,0,0,4075.15151288732,10.9547083679767,2.73867709199417,19875.4925489657,87.6376669438134,6906.94362600929,398.021070703153,14857.3232240684,70.2927120278503,41.9930487439106,0,0,46.5575105639009,0,120.501792047743,2640.08471668238,0,1621.29683846055,986.836645481899,11.8676007319747,157.930378971664,9.12892363998056,297.602910663366,147.888562967685,56.5993265678795,0,1432.32811911295,15.519170187967,17.3449549159631,0,44.7317258359048,4.56446181999028,576.035081682773,1458.80199766889,1191.32453501746,4.56446181999028,7340.56749890837,314.947865579329,10.9547083679767,11.8676007319747,16.432062551965,1632.25154682852,0,12.7804930959728,0,77.5958509398348,50.2090800198931,0,125.979146231732,0,5.47735418398834,0,45.6446181999028,490.223199466956,3.65156945599223,12.7804930959728,35.6028021959242,61.1637883878698,65.72825020786,69.3798196638523,82.1603127598251,238.264907003493,0,25.5609861919456,0,14.6062778239689,3.65156945599223,309.470511395341,18.2578472799611,8.21603127598251,43.8188334719067,0,0,7.30313891198445,0,9.12892363998056,0,99.5052676757881,48.383295291897,0,274.780601563415,251.045400099465,1.82578472799611,0,0,1779.22721743221,9.12892363998056,5.47735418398834,0,12.7804930959728,0,21.9094167359534,0,0,1919.81264148791,443.665688903055,8.21603127598251,229.135983363512,146.975670603687,196.271858259582,702.927120278503,3420.60768790072,47.4704029278989,142.411208783697,901.93765563008,0,72.1184967558464,265.651677923434,449.143043087044,1391.24796273304,1410.418702377,0,0,25.5609861919456,325.902573947306,0,105.895514223775,3125.74345432934,0,41.0801563799125,0,0,0,0,88.5505593078115,216.355490267539,146.062778239689
"30582",0,0,5388.3869625798,7741.47251037306,107.365120051403,0,0,0,1015.49509381952,6.71032000321271,0,4390.04046432405,0,1917.6603386959,32.8060089045955,2002.65772540326,228.150880109232,16.4030044522977,0,733.661653684589,132.715217841318,9.69268444908502,0,14026.805580049,0,274.377529020253,545.772693594633,0,111.838666720212,1864.72336978166,529.369689142336,0,0,16.4030044522977,342.226320163848,0,0,0,17.1485955637658,0,2.23677333440424,1886.34551201424,29.8236444587231,18.639777786702,6986.1887144559,59.6472889174463,65.6120178091909,28.332462235787,184.161004532615,717.258649232292,0,34.2971911275316,63.3752444747867,0,11.1838666720212,14.1662311178935,20.8765511211062,0,7.45591111468078,0,0,0,61.8840622518505,32.0604177931274,375.777920179912,1039.3540093865,74.5591111468079,64.1208355862547,121.531351169297,1777.4892097399,75.3047022582759,685.943822550632,0,196.836053427573,37.2795555734039,0,25.3500977899147,16.4030044522977,21.6221422325743,0,0,742.608747022206,0,0,0,17.1485955637658,66.357608920659,0,245.299475672998,326.568906823018,6.71032000321271,116.31221338902,3.72795555734039,95.435662267914,3.72795555734039,21.6221422325743,0,2.98236444587231,189.380142312892,142.407902290403,0,0,35.0427822389997,1559.77660519122,0,114.821031166084,319.858586819806,92.4532978220417,1046.80992050118,1919.15152091883,270.649573462912,0,1091.54538718927,10.4382755605531,370.558782399635,2520.09795676211,4166.36313088362,300.473217921636,99.9092089367225,0,0,0,86.4885689302971,0,565.903653604272,2339.66490778683,5.21913778027655,0,0,0,0,0,31.3148266816593,162.538862300041,0
"30585",78.0375846703596,0,2284.83813477479,2232.38664343898,378.674181351253,539.866569358881,3.83791400018162,420.891235353251,69.0824520032692,8.95513266709045,61.4066240029059,23560.954047115,0,6126.59004895659,1761.60252608336,266.095370679259,205.96805134308,2.55860933345441,0,0,0,67.803147336542,0,284.00563601344,422.170540019978,149.678646007083,1664.3753714121,0,17.9102653341809,539.866569358881,276.329808013077,3473.31217016437,18726.4617115529,24.3067886678169,267.374675345986,0,19.1895700009081,0,0,0,0,148.399341340356,38247.3716211433,94.6685453378133,3048.58302081093,35.8205306683618,104.902982671631,25.5860933345441,0,130.489076006175,129.209771339448,0,0,21.7481793343625,5.11721866690883,29.4240073347258,313.429643348166,566.731967360153,8.95513266709045,0,0,34.5412260016346,29.4240073347258,483.577164022884,1764.16113541682,402.98097001907,0,0,33.2619213349074,218.761098010352,0,0,0,57.5687100027243,66.5238426698147,1395.72139139938,14.0723513339993,7.67582800036324,0,0,22395.5074957265,0,0,38.3791400018162,11.5137420005449,7.67582800036324,14.0723513339993,0,3504.01548216582,1358.62155606429,20.4688746676353,0,24.3067886678169,47.3342726689066,353.088088016709,656.283294031057,2535.58184945332,3523.20505216673,0,6139.38309562386,0,0,852.01690804032,1518.53463940519,130.489076006175,336.457127349255,0,104.902982671631,457.99107068834,1354.78364206411,112.578810671994,0,21.7481793343625,8.95513266709045,5.11721866690883,39.6584446685434,110.02020133854,353.088088016709,0,0,0,0,0,0,845.620384706684,9067.71147776244,1313.84589272884,30.703312001453,48.6135773356339,0,0,0,99.7857640047221,300.636596680894,10.2344373338177
"30587",22.6433372673863,16.7363797193725,361.308903353512,9568.28673485772,1651.97912759453,0,0,13.7829009453656,64.976533028152,0,0,20006.8652151228,513.905306677203,12664.5169829416,34.457252363414,1117.39946949928,296.33237032536,32.488266514076,0,1766.18030685613,23.6278301920553,16.7363797193725,0,2003.44310170136,82.6974056721935,167.363797193725,445.975294875044,0,56.1160967061313,116.170165110939,148.658431625015,0,29.5347877400691,0,382.96774769623,26.5813089660622,0,0,0,0,0,127.984080206966,1677.57594363593,19.6898584933794,2260.39575503996,397.735141566264,10.8294221713587,44.3021816101037,0,115.18567218627,4.92246462334485,84.6663915215315,6.89145047268279,2.95347877400691,36.4262382127519,0,18.7053655687104,0,0,0,0,14.7673938700346,104.356250014911,237.262794845222,1121.33744119796,210.68148587916,0,24.6123231167243,22.6433372673863,1515.13461106555,56.1160967061313,140.782488227663,283.533962304664,46.2711674594416,307.161792496719,32.488266514076,0,0,16.7363797193725,0,3.93797169867588,0,0,0,30.5192806647381,159.487853796373,240.216273619229,0,275.658018907312,0,0,0,6.89145047268279,988.430896367646,25.5968160413932,0,0,13.7829009453656,0,0,0,0,167.363797193725,3492.98089672551,17.7208726440415,303.223820798043,118.139150960276,135.860023604318,609.401120370093,3492.98089672551,183.115683988429,0,513.905306677203,0,0,144.720459926339,1081.9577242112,150.627417474352,6503.56026036322,6.89145047268279,0,0,5.90695754801382,0,119.123643884945,10618.7406854795,0,0,16.7363797193725,0,0,0,1089.83366760855,24.6123231167243,0
"30588",5.50370282156422,0,5711.74278821935,19257.4561726532,167.312565775552,0,0,3.30222169293853,571.284352878366,0,3.30222169293853,2924.66767937923,53.9362876513294,2614.258840243,34.1229574936982,9647.99104620208,0,0,0,845.368753392264,22.0148112862569,7.70518395018991,0,8422.86679812188,0,3273.6024382664,1004.97613521763,0,271.882919385272,576.78805569993,299.401433493094,0,137.592570539106,0,848.670975085203,23.1155518505697,0,0,0,0,235.558480762949,523.952508612914,140.894792232044,18.7125895933183,22761.113388861,373.151051302054,0,18.7125895933183,0,243.263664713139,0,6.60444338587706,7.70518395018991,0,20.914070721944,0,8.80592451450275,0,15.4103679003798,0,0,403.971787102814,49.533325394078,39.6266603152624,0,31.9214763650725,0,89.1599857093404,105.671094174033,378.654754123618,0,69.3466555517092,0,0,67.1451744230835,2772.76548150405,0,0,29.7199952364468,0,0,0,0,3.30222169293853,0,14.309627336067,96.8651696595303,0,123.282943203039,0,228.954037377072,0,5.50370282156422,118.879980945787,25.3170329791954,37.4251791866367,0,9.9066650788156,0,7.70518395018991,0,0,140.894792232044,406.173268231439,0,96.8651696595303,264.177735435083,5.50370282156422,0,6235.69529683226,200.334782704938,0,3546.58609821598,17.6118490290055,789.230984612309,31.9214763650725,5450.8672744772,1334.09756394717,951.039847566297,0,0,0,0,0,628.522862222634,4965.44068561524,0,36.3244386223239,14.309627336067,127.68590546029,36.3244386223239,0,445.799928546702,14.309627336067,0
"30597",43.1874909323129,62.1899869425306,957.034799060055,551.072384296313,1103.87226822992,0,0,0,1682.58464672291,0,0,2974.75437541772,179.659962278422,1482.19468879698,13.8199970983401,5901.13876099124,200.389957925932,76.0099840408708,0,0,112.287476424014,0,0,3185.5093311674,0,348.954926733089,4731.62150654421,6.90999854917007,255.669946319293,1489.10468734615,449.149905696055,0,0,20.7299956475102,661.632361083034,22.4574952848027,0,0,122.652474247769,0,79.4649833154558,1392.36470765777,43.1874909323129,0,2314.84951397197,165.839965180082,17.2749963729252,0,0,663.359860720327,0,15.5474967356327,0,0,36.2774923831429,0,134.744971708816,0,8.63749818646259,0,0,1314.62722397961,0,276.399941966803,39.7324916577279,0,119.197474973184,362.774923831429,120.924974610476,642.629865072817,0,0,20.7299956475102,22.4574952848027,0,274.67244232951,0,0,39.7324916577279,0,0,0,0,0,0,316.132433624531,50.097489481483,0,31.0949934712653,0,0,0,0,340.317428546626,0,0,0,0,0,6.90999854917007,0,0,523.432390099633,302.312436526191,19.0024960102177,418.054912224789,8.63749818646259,55.2799883933606,521.70489046234,2725.99442764759,89.8299811392109,127.834973159646,748.00734294766,0,207.299956475102,580.439878130286,24969.2797574261,621.899869425306,753.189841859538,10.3649978237551,1242.07223921332,0,0,0,84.6474822273334,6516.12863186738,55.2799883933606,250.487447407415,701.364852740762,0,0,0,29.3674938339728,46.642490206898,0
"30598",2.09747429600591,0,795.991495334242,10705.5088068142,384.886533317084,0,0,527.514785445486,83.8989718402363,75.5090746562127,0,8381.50728683961,157.310572200443,19.9260058120561,316.718618696892,426.836019237202,140.530777832396,11.5361086280325,0,0,52.4368574001477,0,0,4430.91445031248,0,0,51.3881202521447,3.14621144400886,176.187840864496,0,67.1191774721891,378.594110429066,28.3159029960798,0,84.9477089882393,0,53.4855945481507,268.476709888756,0,0,7.34116003602068,312.52367010488,492.906459561388,25.1696915520709,16053.0195244812,98.5812919122777,241.209544040679,110.11740054031,0,132.140880648372,0,63.9729660281802,24.1209544040679,0,14.6823200720414,0,28.3159029960798,0,134.238354944378,0,0,0,125.848457760354,0,1491.3042244602,5859.2944458925,333.498413064939,62.9242288801772,16.7797943680473,1642.32237377263,58.7292802881654,25.1696915520709,0,69.216651768195,942.814696054656,9.43863433202658,25.1696915520709,22.023480108062,225.478486820635,0,8.38989718402363,0,0,0,0,12.5848457760354,286.305241404806,17.8285315160502,155.213097904437,0,0,0,2.09747429600591,12908.9055547684,2.09747429600591,12.5848457760354,0,13.6335829240384,0,0,0,0,5.24368574001477,618.754917321743,6.29242288801772,590.439014325663,844.233404142378,83.8989718402363,3663.23885797432,25932.123458669,357.619367469007,0,1982.11320972558,19.9260058120561,736.213477898074,414.251173461167,926.034901686608,247.501966928697,418.446122053179,11.5361086280325,0,0,12.5848457760354,0,94.3863433202659,2307.2217256065,5.24368574001477,0,3.14621144400886,9.43863433202658,241.209544040679,0,186.675212344526,76.5578118042156,0
"30599",0,26.7419095492975,5156.87533179678,531.387622011846,1934.04390998467,0,0,17.2528448705145,568.481238483452,8.62642243525724,0,36286.1833316661,975.648377427594,251.028892865986,295.023647285798,2202.32564772117,161.31409953931,36.2309742280804,0,0,25.8792673057717,10.3517069223087,0,332.117263757404,0,59.522314803275,208.759422933225,65.560810507955,49.1706078809663,0,0,12.0769914093601,3373.79381442911,6.90113794820579,328.666694783301,0,0,36.2309742280804,0,0,0,240.677185943677,12550.5820010558,0,6016.0670063484,75.049875186738,62.9728837773779,51.7585346115435,0,77.6378019173152,43.9947544198119,37.0936164716061,17.2528448705145,0,4.31321121762862,0,37.0936164716061,0,19.8407716010917,105.242353710138,0,37.9562587151319,56.0717458291721,898.010575510279,308.825923182209,4094.96273001661,0,0,0,588.322010084544,0,205.308853959122,0,60.3849570468007,168.215237487516,0,7.76378019173152,0,18.1154871140402,1249.10596862525,0,263.968526518872,0,0,94.0280045443039,183.742797870979,181.154871140402,0,615.063919633841,1559.65717629451,0,0,0,0,0,6.03849570468007,0,0,0,0,0,4.31321121762862,177.704302166299,417.518845866451,0,51.7585346115435,6384.41524433389,42.2694699327605,0,197.545073767391,0,0,18.9781293575659,0,0,502.057785731972,41.4068276892348,1143.86361491511,795.356148530718,0,0,0,131.12162101591,0,144.923896912322,0,20.7034138446174,138.885401207642,50.033250124492,109.555564927767,103.517069223087,0,129.396336528859,40.544185445709,9.48906467878297
"30603",7.25773732582452,0,5008.8755744369,34.2150473931728,973.573621278461,0,0,51.8409808987466,116.123797213192,36.2886866291226,3.1104588539248,5113.59435585236,142.044287662566,0,109.902879505343,1064.81374766026,70.5037340222954,60.1355378425461,449.979714201121,8.29455694379946,16.5891138875989,4.14727847189973,0,16520.6837928126,66.3564555503957,1000.53093134581,452.05335343707,0,46.6568828088719,550.551217144689,277.867657617282,6.22091770784959,7471.32216712736,0,159.67022116814,0,0,0,0,0,0,460.34791038087,497.673416627967,0,33317.1616040065,125.455173774967,41.4727847189973,22.8100315954485,0,49.7673416627967,0,38.3623258650725,33.1782277751978,12.4418354156992,0,0,10.3681961797493,0,7.25773732582452,0,0,15.552294269624,39.3991454830474,0,127.528813010917,945.579491593138,147.22838575244,0,46.6568828088719,2126.51703646659,106.792420651418,49.7673416627967,35.2518670111477,29.0309493032981,118.197436449142,2554.72353869023,6.22091770784959,0,39.3991454830474,8.29455694379946,0,6104.7939106364,0,0,130.639271864841,16.5891138875989,22.8100315954485,0,300.67768921273,287.199034179056,19.6995727415237,0,0,116.123797213192,6.22091770784959,0,0,0,0,562.993052560388,0,0,1283.58268705297,1531.38257574897,0,38.3623258650725,125.455173774967,11.4050157977243,1966.84681529845,6449.01802380408,287.199034179056,0,15181.112846389,10.3681961797493,1321.94501291804,451.016533819095,11730.5771577684,4622.14185693225,3900.51540282169,0,0,41.4727847189973,8.29455694379946,0,278.904477235257,1801.99249604043,109.902879505343,95.3874048536938,0,153.44930346029,0,0,0,109.902879505343,519.446628605441
"30617",11.7749260557901,98.728226160086,2183.79590157768,745.443395685787,1185.64447746379,0,0,38.0420687956295,476.431623488122,0,7.24610834202466,4181.00451334823,146.733693925999,5621.16854632563,33.5132510818641,3203.68565071765,255.425319056369,23.5498521115802,118.655024100654,14.4922166840493,77.8956646767651,0,0,3019.81565153878,0,353.247781673702,1706.45851454681,0,52.5342854796788,598.709701759788,542.552362109097,0,801.600735336478,0,745.443395685787,0,0,0,169.377782494827,21.738325026074,0,144.922166840493,514.473692283751,0,7058.61528867478,215.571723175234,97.8224626173329,54.345812565185,74.2726105057528,586.934775703998,2.71729062825925,9.05763542753083,24.4556156543332,13.5864531412962,9.96339897028391,0,43.476650052148,13.5864531412962,6.34034479927158,90.5763542753083,0,317.923003506332,105.068570959358,0,24.4556156543332,163.037437695555,37.1363052528764,51.6285219369257,211.948669004221,1137.63900969787,86.0475365615429,103.257043873851,0,81.5187188477775,34.4190146246171,7.24610834202466,43.476650052148,0,67.0265021637281,0,0,53.4400490224319,15.3979802268024,10.869162513037,0,34.4190146246171,82.4244823905305,12.6806895985432,144.01640329774,570.631031934442,0,0,0,9.05763542753083,0,0,0,0,0,0,0,5.4345812565185,953.769010518996,1408.46230898104,0,269.011772197666,171.189309580333,38.0420687956295,1094.16235964572,4821.37933807466,221.912067974505,0,512.662165198245,20.8325614833209,409.405121324393,1143.97935449714,1451.03319549044,1391.25280166874,933.842212578428,0,82.4244823905305,0,0,1.81152708550617,2547.91284576442,4608.52490552769,34.4190146246171,31.7017239963579,0,0,0,0,53.4400490224319,95.1051719890737,28.9844333680987
"30621",106.661845540123,0,12937.0496526085,0,3.44070469484268,0,0,334.895256964688,2540.38696635885,0,13.7628187793707,2250.22087042711,0,1574.695848673,0,5136.97210940012,1648.09754882964,0,0,0,216.764395775089,0,0,107.808747105071,0,338.33596165953,2114.8864857633,0,89.4583220659097,86.017617371067,368.155402348167,0,911.786744133311,0,1760.49390219451,0,0,0,0,0,0,1669.88867856365,19.4973266041085,0,25297.2078180483,20.6442281690561,6.88140938968536,0,0,1801.78235853262,9.17521251958049,0,0,47.02296416285,0,56.1981766824305,10452.8608629321,0,0,0,0,149.097203443183,0,22.9380312989512,79.1362079813817,316.544831925527,0,207.589183255508,58.4919798123256,572.303880908833,0,0,0,0,11.4690156494756,231.674116119407,285.578489671943,173.182136307082,61.9326845071683,3531.30991847354,30.9663422535841,14.9097203443183,0,10.322114084528,0,0,0,0,154.831711267921,0,0,0,0,0,0,0,0,3.44070469484268,0,13161.8423593382,0,0,17.2035234742134,60.7857829422207,33.2601453834793,198.413970735928,25.2318344288463,38.9946532082171,9.17521251958049,21.7911297340037,0,0,14.9097203443183,0,0,295.900603756471,2936.06800626576,119.277762754546,706.491364007697,0,1399.21990923602,0,1791.46024444809,5.7345078247378,5745.97684038728,8858.66768765496,0,303.928914711104,27.5256375587415,0,0,0,0,22298.0602257105,0
"30622",36.0728836212448,0,4916.35432301124,1.89857282217078,38.920742854501,60.754330309465,0,179.415131695139,94.9286411085391,0,14.2392961662809,9284.97038682621,74.0443400646605,267.69876792608,105.370791630478,1670.74408351029,541.093254318673,0,10.4421505219393,0,144.291534484979,0,486.03464247572,290.48164179213,240.169462004604,10804.7779309739,880.937789487243,0,37.0221700323302,287.633782558873,355.982404157022,3.79714564434156,375.917418789815,0,981.562149062294,0,0,0,319.909520535777,19.9350146327932,17.087155399537,104.421505219393,14360.8048268998,2.84785923325617,10253.2425261333,156.632257829089,18.9857282217078,13.2900097551955,0,229.727311482665,225.930165838323,5.69571846651234,0,55.0586118429527,0,59.8050438983796,10742.1250278423,4028.7715286464,0,196.502287094676,0,2395.04961516844,36.0728836212448,3125.05086529311,70.2471944203189,1846.36206956109,0,34.1743107990741,56.0078982540381,2036.21935177816,136.697243196296,47.4643205542695,0,16.1378689884516,67.3993351870627,60.754330309465,356.931690568107,165.175835528858,11.3914369330247,0,0,15.1885825773663,6.64500487759774,0,27.5293059214763,10.4421505219393,0,0,1522.65540338097,0,0,0,6.64500487759774,10.4421505219393,11.3914369330247,21.833587454964,0,1.89857282217078,66.4500487759774,9819.41863626728,0,87.334349819856,945.489265441049,3678.48484295589,11.3914369330247,18.0364418106224,30.3771651547325,23.7321602771348,63.6021895427212,1114.46224661425,119.610087796759,0,97.7765003417953,0,32.2757379769033,1180.91229539023,563.876128184722,232.575170715921,3681.33270218915,0,258.205903815226,0,124.356519852186,0,1236.92019364426,1574.86615599066,90.1822090531121,1705.86768072045,2832.67065067881,0,0,0,5.69571846651234,274.343772803678,648.362618771322
"30626",107.618712369296,0,2111.29840297015,6119.47930106019,1041.68341438372,18.8948884312504,0,48.4694964105989,1274.99421066525,0,18.8948884312504,5270.85235543055,47.6479795222836,1388.36354125275,5.75061821820665,7707.47144617354,270.279056255712,27.1100573144028,0,0,116.655398140763,0,0,468.264626339684,0,1445.86972343481,973.497512653554,0,117.476915029079,971.854478876923,152.802141226634,653.105926210612,1365.36106837992,4.92910132989141,1894.41794445493,37.7897768625008,0,0,46.8264626339684,575.88333870898,0,655.570476875558,41.0758444157618,4.10758444157618,9472.08972227466,308.068833118213,32.0391586442942,18.0733715429352,11.5012364364133,1082.75925879948,0,7.39365199483712,24.6455066494571,13.1442702130438,0,0,61.6137666236427,3379.72047852888,0,106.797195480981,0,490.445582324196,40.2543275274465,0,43.5403950807075,202.914671413863,4.92910132989141,586.563058257078,0,700.753905732896,15.6088208779895,18.8948884312504,0,16.4303377663047,50.1125301872294,47.6479795222836,591.492159586969,43.5403950807075,134.728769683699,361.467430858704,0,800.157449219039,27.931574202718,0,0,161.017310109786,18.0733715429352,0,383.648386843215,119.119948805709,0,306.425799341583,0,262.885404260875,16.4303377663047,20.5379222078809,0,0,0,11706.6156584921,5.75061821820665,0,900.382509593498,712.255142169309,0,400.900241497835,355.716812640497,0,147.873039896742,1647.96287796036,39.4328106391313,0,204.557705190494,0,12.3227533247285,1014.57335706932,2560.66814087859,433.760917030444,205.379222078809,0,847.805428741323,0,147.051523008427,0,3981.89235766395,3344.39525233132,0,484.694964105989,119.941465694024,0,0,0,12.3227533247285,78.8656212782626,31.2176417559789
"30627",71.4647739562366,30.8037818776882,1221.06191363156,13.5536640261828,1638.76119589301,0,1292.5266875878,57.9111099300538,826.773505597151,0,14.7858153012903,12524.817711468,293.252003475592,1637.5290446179,66.5361688558065,2077.40704983129,98.5721020086022,32.0359331527957,166.340422139516,0,44.357445903871,0,427.556492462312,400.449164409947,0,612.379183728441,885.916766802313,19.7144204017204,49.2860510043011,417.699282261452,126.911581336075,0,1702.8330621986,8.6250589257527,274.769734348979,0,0,0,30.8037818776882,0,0,272.305431798764,199.60850656742,0,2647.89309020608,216.858624418925,30.8037818776882,23.410874227043,23.410874227043,102.268555833925,0,0,0,0,0,35.7323869781183,1224.75836745688,11.0893614759678,0,133.072337711613,0,69.0004714060216,72.6969252313441,125.679430060968,23.410874227043,146.626001737796,20.946571676828,19.7144204017204,0,178.661934890592,35.7323869781183,0,0,0,12.3215127510753,0,8.6250589257527,0,40.6609920785484,0,0,4684.63914795882,0,27.1073280523656,0,62.8397150304839,57.9111099300538,0,678.915352584248,145.393850462688,0,0,0,0,0,0,0,0,0,3740.81127122645,0,1738.56544917672,957.381540758549,517.503535545162,25.8751767772581,22.1787229519355,23.410874227043,75.1612277815592,1515.54606838226,4843.58666244769,609.914881178226,0,947.524330557689,9.85721020086022,443.57445903871,34.5002357030108,1222.29406490667,852.648682374409,1604.26096019,0,319.12718025285,25.8751767772581,88.714891807742,0,765.165941841775,883.452464252097,27.1073280523656,450.967366689355,309.26997005199,0,0,0,246.430255021506,278.466188174301,0
"30629",33.3080447552315,0,7887.66221751268,0,623.336266133618,125.301692174442,0,0,157.023639560377,0,7.9304868464837,3064.3401174813,36.480239493825,2805.80624628593,134.818276390223,2139.6453511813,271.222650149742,44.4107263403087,85.6492579420239,0,107.854621112178,0,0,436.176776556603,0,98.3380368963978,3069.09840958919,0,120.543400066552,0,179.229002730532,1774.84295624305,13253.4296178436,0,425.074094971526,0,0,0,57.0995052946826,176.056807991938,15.8609736929674,1432.24592447496,488.517989743396,0,5194.46888444682,55.5134079253859,36.480239493825,0,22.2053631701543,263.292163303259,0,0,12.6887789543739,0,0,0,50.7551158174956,385.421660739108,14.2748763236707,114.199010589365,0,20.6192658008576,0,1260.94740859091,372.732881784734,196.676073792796,23.7914605394511,49.1690184481989,15.8609736929674,759.740639893138,0,0,0,0,45.9968237096054,52.3412131867924,69.7882842490565,69.7882842490565,0,0,0,401.282634432075,23.7914605394511,68.2021868797598,19.0331684315609,34.8941421245283,44.4107263403087,0,331.494350183018,209.36485274717,0,0,0,285.497526473413,0,0,0,0,2249.08606966278,7380.11105933773,0,0,1132.47352167787,1665.40223776158,49.1690184481989,19.0331684315609,88.8214526806174,36.480239493825,1345.01056916363,2320.46045128113,228.39802117873,0,314.047279120754,6.34438947718696,91.9936474192109,99.9241342656946,2690.02113832727,2433.0733645012,1776.42905361235,0,667.746992473927,0,7.9304868464837,12.6887789543739,406.040926539965,1037.30767952007,0,38.0663368631217,53.9273105560891,0,14.2748763236707,0,17.4470710622641,20.6192658008576,79.304868464837
